3560	2
3564	2
3566	2
3567	1
3569	1
357	256
3570	1
3571	1
3573	1
3574	1
3575	1
35758	1
358	256
3580	1
3581	2
3582	3
3584	1
3585	1
3586	2
3587	2
3589	1
359	228
3592	1
3596	1
3598	1
3599	2
36	49007
360	266
3600	2
3603	1
3608	3
3609	1
361	222
3612	1
3614	3
3615	7
3617	1
3619	1
362	263
3620	1
3625	1
3626	1
3629	1
363	230
3631	2
3634	3
3636	2
364	246
3640	1
3641	2
3642	1
3643	1
3644	1
3646	1
3649	2
36495	1
365	228
3652	1
3654	1
3655	1
3658	1
366	226
3665	1
3666	2
3667	2
367	230
3670	1
36700	1
3671	1
3672	2
3673	1
3676	1
3677	1
3678	1
3679	1
368	226
3682	1
3683	1
3685	1
3686	1
3687	2
3689	1
369	251
3690	1
3692	2
3694	2
3698	1
37	46836
370	249
3700	1
3701	1
3707	2
371	225
3710	1
3711	1
3713	2
37157	1
3716	1
3718	1
3719	2
372	239
3720	2
3722	1
3723	1
3724	1
3725	1
373	206
3730	1
3733	1
3734	1
3736	1
3737	1
374	240
3741	1
3742	1
3743	2
3746	1
3748	2
375	200
3753	1
3754	2
3758	1
3759	1
376	180
3762	1
3764	1
3765	1
3766	1
3768	1
377	222
3770	2
3771	1
3772	1
3774	1
37772	1
378	213
3781	1
3789	2
379	190
3790	1
3791	1
3792	3
3793	1
3794	1
3797	1
38	44483
380	207
3800	1
3801	1
3802	1
3806	1
3809	2
381	200
3810	1
3811	1
3813	1
3815	1
3818	1
3819	1
382	217
3825	2
38279	1
3828	1
3829	2
383	199
3830	1
3833	1
3834	1
3835	4
38351	1
3839	3
384	202
3841	1
3844	1
3845	1
3849	1
385	193
3850	1
3851	1
3852	1
3853	3
3854	2
3856	1
386	197
3860	1
38616	1
3862	2
3866	3
3869	1
387	195
3871	2
3875	2
3876	1
3878	3
388	194
3880	1
3881	1
38819	1
3886	2
3889	1
389	177
3890	1
3891	1
3894	1
3895	1
3896	3
3898	1
3899	1
39	42159
390	182
3900	1
3902	1
3904	2
3906	1
3907	1
3909	1
391	172
3910	2
3911	1
3916	1
3917	1
3918	2
3919	2
392	193
3921	1
3922	3
39220	1
3923	1
3926	1
393	177
3930	1
3934	1
3936	1
39384	1
3939	1
394	182
3940	2
3942	1
3943	1
3944	2
3945	2
3946	1
3948	1
395	180
3951	1
3954	1
3955	1
3956	2
3957	1
396	199
3960	1
3964	2
3966	1
3968	1
397	183
3970	3
3972	1
397385	1
3974	1
3975	1
3976	1
3978	2
398	194
3980	1
3981	1
3982	1
3988	1
399	193
3990	1
3991	1
3993	1
3994	1
3995	2
3996	1
3997	1
3998	1
4	820717
40	39749
400	179
4000	1
4001	1
4004	1
40053	1
4007	2
4009	2
401	167
4010	1
4012	1
4014	1
4017	2
4018	1
40189	1
4019	1
402	178
4022	1
4023	1
4026	2
4028	2
403	191
4030	1
4034	1
4039	1
404	156
4040	3
4041	1
40423	1
4044	3
4045	2
40465	1
4047	1
4048	1
405	166
4050	1
4051	1
4053	1
4058	1
4059	1
406	166
4065	2
4068	1
4069	1
407	166
4073	1
4076	1
408	145
4080	1
4081	1
4083	1
4085	1
4086	1
4088	1
409	175
4090	1
4093	1
4097	1
4098	1
4099	1
41	37727
410	165
4102	1
4106	1
4107	2
4108	1
41085	1
411	162
4111	1
4112	2
4116	1
4118	2
412	155
4120	2
4123	3
413	160
4130	1
4132	2
4133	1
4135	3
4137	1
4138	1
4139	1
414	157
4140	1
4143	1
4144	1
4146	1
4147	1
4149	1
415	171
4151	1
4154	2
4155	1
41553	1
4156	1
4157	1
416	161
4161	2
4162	3
4165	2
4167	1
4168	1
4169	1
417	160
4172	1
4173	1
4174	1
4175	2
4177	1
418	183
4181	2
4185	3
4186	2
4187	1
419	131
4192	1
4193	1
4194	1
4195	2
42	36334
420	129
4200	1
4202	1
4209	2
421	144
4210	2
4211	1
4212	1
4213	1
4217	1
4218	2
4219	1
422	140
4220	1
4221	1
4223	1
4224	1
4225	3
4227	1
4228	1
4229	1
423	138
4232	1
4233	2
4237	2
4238	1
424	157
4241	1
4243	1
4244	2
4248	1
4249	2
425	170
4250	1
4251	2
4253	2
4257	1
4258	1
4259	1
426	137
4260	1
4264	2
4267	1
427	135
4271	1
42718	1
4273	2
42798	1
428	132
4283	2
4287	1
4289	1
429	151
4291	1
4296	1
43	34637
430	152
4302	2
4303	1
4304	2
4306	1
4308	1
4309	1
431	141
4310	1
4311	2
4313	1
4315	1
4317	1
4318	1
4319	1
432	156
4320	1
4321	1
4323	1
4325	2
4327	1
433	130
4334	1
4337	1
4338	1
434	145
4342	2
435	104
4350	1
4351	1
4356	1
4357	1
436	141
4362	2
4363	2
4364	1
4365	1
4368	1
4369	2
437	131
4370	2
4372	1
4378	1
438	150
4381	1
4382	1
43820	1
4384	1
4389	1
439	107
4390	2
4391	1
4392	1
4393	2
4394	1
44	32785
440	124
4401	2
4408	1
441	124
4413	1
4416	4
4418	2
442	148
4425	1
4427	1
4428	1
443	130
4430	2
4431	1
4433	1
4435	4
4439	1
444	131
4445	1
4446	1
445	154
4451	1
4455	1
4458	1
446	130
4461	1
4463	1
4464	1
4465	1
4466	1
4467	1
4468	1
447	139
4472	2
448	131
4482	1
4484	1
449	119
4490	1
4492	1
4494	1
4495	1
4497	2
4499	1
45	31090
450	124
4501	1
4503	1
4506	1
4509	1
451	132
4514	1
4516	1
4517	1
45170	1
4519	1
452	125
4521	3
4522	1
4523	1
4525	1
453	132
4530	1
4536	1
4537	1
454	115
455	134
4550	1
4551	1
4552	1
4556	1
4557	1
4558	1
456	139
4560	1
4561	1
4562	1
4565	1
4568	1
4569	1
457	136
4573	1
4574	1
45758	1
4579	1
458	140
4582	1
4584	1
4585	1
459	110
4590	1
4592	1
4595	2
4598	1
46	29806
460	123
4602	1
4604	1
4606	2
4609	1
461	124
4611	1
4613	1
4614	1
4616	1
462	124
4622	1
4623	1
4624	1
4626	1
463	130
4632	1
4634	1
464	130
4644	1
4646	1
4649	1
465	133
4653	2
4654	1
4659	1
466	110
4660	1
4663	1
4664	1
4668	2
467	127
4670	1
4673	1
4675	2
4676	1
4677	1
4678	1
468	127
4681	1
4683	1
4685	1
4687	1
4689	2
469	122
4690	1
4691	2
4699	1
47	28452
470	112
4700	1
4705	1
4706	1
4707	1
471	140
4710	2
4712	1
4716	2
472	123
4727	1
473	108
4730	1
47341	1
4738	1
474	106
47419	1
4743	1
4745	1
4746	1
4747	2
475	111
4752	1
4753	1
4757	1
4758	1
476	103
4762	1
4763	1
477	132
4776	1
478	124
4784	1
4786	1
4787	3
479	113
4790	2
4793	1
48	27440
480	137
4801	1
4803	2
4804	1
481	93
4817	2
482	114
4820	1
4822	2
4824	2
483	128
4830	2
4832	1
4835	2
4836	2
4837	1
4838	2
4839	1
484	114
4845	1
4848	1
485	127
4854	1
486	109
4862	1
4865	1
4868	1
487	110
4876	1
4879	1
488	92
4884	1
489	115
4890	1
4892	1
4894	1
4895	1
49	26099
490	105
4904	2
4908	1
491	94
4912	1
4919	1
492	92
4923	3
4925	1
4927	1
4928	1
493	102
4935	1
494	96
4942	1
4943	1
4945	1
4947	1
4948	1
49493	1
495	98
4954	1
4957	1
4959	1
496	116
4969	1
49690	1
497	90
4972	1
4973	1
4974	1
4975	2
4976	1
498	124
4983	1
4986	1
499	108
49968	1
5	654773
50	25168
500	93
5001	1
5002	1
5006	1
5007	1
5009	2
501	110
5011	1
5017	1
5018	1
5019	1
502	88
5020	1
5021	2
5023	1
5025	1
503	91
5033	1
5035	1
504	94
5041	1
5043	1
50462	1
5048	1
5049	1
505	88
5054	1
5057	3
506	78
5063	1
5066	1
507	84
5075	3
5078	1
508	100
5080	1
5081	1
5084	1
5085	1
509	83
5091	1
5093	1
5099	1
51	24239
510	88
5100	1
5102	1
5103	1
511	90
5115	2
512	81
5121	1
5122	1
5126	1
5128	1
513	83
5131	1
5133	1
5134	2
5135	1
5137	1
5139	1
514	112
5142	1
5143	1
5146	1
5149	1
515	89
5151	1
5152	1
5154	1
516	67
5160	1
5161	1
5164	1
517	112
5172	1
518	86
5183	1
5185	1
5189	1
519	98
5192	1
5193	1
5197	2
52	22986
520	88
5200	1
5203	1
521	110
5217	1
522	98
5224	1
5228	1
5229	1
523	99
5232	1
5236	3
524	85
5243	1
5244	1
5246	1
525	80
5251	1
5255	1
5257	1
526	98
5261	1
5262	1
5268	1
527	91
5273	1
5277	1
5278	1
528	82
5287	2
529	89
5291	1
5292	1
5294	1
53	21968
530	81
5303	1
531	75
5310	2
532	91
533	79
5335	1
5339	1
534	81
5344	1
5345	1
5348	1
535	100
5351	1
5352	1
5354	1
5355	1
536	84
53667	1
5367	1
5368	1
537	82
5371	1
5376	1
538	85
5380	1
5383	2
5385	2
5389	1
539	78
5392	1
5393	1
5394	1
5399	1
54	21386
540	83
5403	1
5405	1
5406	1
5409	1
541	73
5410	1
5414	1
5415	1
5418	1
542	87
5422	1
5426	1
543	89
5430	2
5432	1
5433	1
5438	1
5439	1
544	87
5441	1
5444	1
5445	1
545	61
5451	2
5455	1
546	92
5462	1
547	69
5473	1
548	79
5483	1
5489	1
549	69
5491	2
5495	1
5496	1
5498	1
5499	1
55	20565
550	78
5503	1
5505	1
5507	1
5508	1
551	84
5516	1
5517	1
5518	1
552	77
5521	1
55299	1
553	78
5530	1
55308	1
5533	1
554	65
55467	1
555	69
55515	1
55570	1
55590	1
556	98
5562	1
5568	1
557	96
5573	3
5574	1
5576	2
558	72
55834	1
5589	2
559	92
5597	1
5598	2
5599	1
56	19883
560	65
5600	1
5601	1
5602	2
56086	1
561	80
562	82
5622	1
5627	1
563	85
5632	1
564	70
5640	1
5646	1
565	67
5654	1
5657	1
566	69
5660	1
5664	1
5668	1
567	68
5676	1
568	64
5681	1
5684	1
5685	1
5686	2
569	70
5692	2
5695	1
5698	1
57	18856
570	60
5704	2
5707	1
5708	1
571	67
5711	1
572	72
5720	1
5724	1
5728	1
573	62
5730	1
5734	2
5739	1
574	73
57417	1
5744	1
575	68
5750	1
5754	1
576	69
5762	1
5767	1
577	76
5775	1
5778	1
578	67
5781	1
5787	1
579	75
5797	1
5798	1
5799	1
58	18601
580	68
5801	1
5803	1
581	60
5815	1
582	66
5826	1
583	80
5834	2
5839	1
584	69
5842	1
5845	1
5848	1
585	64
5850	1
5851	1
5855	1
5857	1
5859	1
586	56
5861	1
5865	1
587	66
5870	1
5875	1
5877	2
588	65
5884	1
5889	1
589	66
5895	1
5898	1
59	17643
590	70
5902	1
5907	1
5908	1
591	57
5919	1
592	67
593	77
5937	1
594	57
5944	1
5947	1
595	62
5950	1
5952	1
5956	2
596	69
5960	1
5961	1
5963	1
597	65
5971	1
598	64
5983	2
5985	1
5986	1
5987	1
599	65
5993	1
6	546082
60	17030
600	52
6001	1
6003	1
6005	1
601	66
6010	1
6016	2
6017	1
60176	1
602	68
6027	1
60288	1
6029	1
603	50
6034	1
604	67
6041	1
60430	1
6044	2
605	53
6052	1
6056	2
606	67
6062	1
607	60
6071	1
6077	1
608	60
6082	2
6085	1
6086	1
6089	1
609	62
6092	1
6098	1
61	16442
610	53
6100	2
6103	1
6104	1
611	43
6111	1
6115	1
6118	1
61188	1
612	79
6126	1
6129	1
613	61
6131	1
6136	3
6138	1
614	66
6146	1
615	67
616	50
617	48
6171	1
6173	1
6177	1
61789	1
6179	1
618	58
619	65
6193	1
6197	1
62	15656
620	74
6201	1
6206	1
621	53
6215	1
6218	1
622	63
6220	1
623	64
62378	1
624	57
625	61
6250	1
6252	1
6253	1
6254	1
626	55
6260	1
6262	1
62647	1
6268	1
627	52
62712	1
628	57
6283	1
629	44
6290	1
6297	1
6298	1
6299	1
63	15384
630	54
6301	2
6306	1
631	62
6318	1
6319	1
632	52
6324	2
6325	1
6327	1
633	55
6335	1
6337	1
634	54
6341	1
6342	1
6349	1
635	50
6357	1
636	50
6369	1
637	57
6373	1
6375	1
63762	1
6378	1
638	55
6383	1
6388	1
639	53
6390	1
6393	1
64	15039
640	41
641	61
6410	1
6413	1
6415	1
642	59
6420	1
6421	2
6429	1
643	49
6438	1
644	52
645	58
646	50
6464	1
647	57
6471	1
6476	1
64761	1
6477	1
648	48
6482	2
649	55
6490	1
64987	1
65	14385
650	53
6500	2
6501	2
6506	1
6507	1
651	41
6510	1
6517	1
652	50
6528	1
653	52
6536	1
6537	1
654	46
6544	1
655	50
6553	2
656	53
657	40
658	50
659	48
6590	1
6595	1
6596	1
66	13799
660	51
661	40
6612	1
6616	1
6619	1
662	58
663	51
6634	1
6635	1
6638	1
664	40
6648	1
665	46
6653	1
6658	1
666	46
6664	1
66675	1
6669	2
667	45
6672	1
6673	2
6678	1
668	50
6680	1
669	45
6697	1
6698	1
67	13428
670	51
6708	1
671	49
6713	1
672	41
6723	1
6726	1
673	70
6732	1
6733	1
674	43
675	49
676	54
6764	1
6767	1
677	54
6778	1
678	47
67808	1
6789	1
679	40
6793	1
67969	1
68	12997
680	48
6800	2
6802	1
681	53
6812	1
682	46
6822	1
68282	1
683	48
6832	2
6837	1
684	43
6848	1
685	41
6852	1
6858	1
686	45
6860	1
687	47
6872	1
6877	1
688	42
6885	1
6887	1
689	50
6895	1
69	12373
690	47
691	48
6911	1
692	49
6921	1
693	39
6935	1
6938	1
6939	2
694	49
6940	2
6945	3
695	34
6952	2
6955	1
6958	1
6959	1
696	53
697	38
698	42
6980	1
6985	1
699	44
6997	1
7	478267
70	11996
700	47
701	56
7011	1
7019	1
702	48
703	46
7035	1
704	37
7040	1
7043	1
7049	1
705	45
7053	1
7056	1
7057	1
706	38
707	53
7079	1
708	50
7080	1
7081	1
7082	1
7085	1
709	45
7099	1
71	11529
710	44
7106	1
711	41
7110	1
7114	1
7115	1
7117	1
712	38
7124	1
713	43
7132	1
714	58
7140	2
715	38
7152	1
716	51
717	42
7172	1
718	46
7183	1
7189	1
719	39
7191	1
71917	1
72	11246
720	39
7202	2
7207	1
7209	1
721	44
7211	1
72162	1
7218	2
722	46
7226	1
72275	1
7229	1
723	45
7230	2
7234	1
7236	1
724	49
7240	1
7246	2
7249	1
725	43
7251	1
7253	1
7255	1
726	38
7261	1
7262	1
7265	1
727	32
7278	1
728	44
7280	1
7283	1
7288	2
729	45
73	11050
730	43
7303	1
7305	1
7306	1
731	46
7312	1
732	37
7323	1
733	36
734	45
7348	1
735	49
7350	1
7351	1
7354	1
7357	1
736	48
7369	1
737	33
738	43
739	40
74	10623
740	35
7402	1
7409	1
741	40
7410	1
7412	1
742	49
7422	1
743	38
744	43
7445	1
745	52
7452	1
746	42
7469	1
747	33
7473	1
748	25
7486	1
749	35
75	10293
750	35
7504	1
7505	2
751	38
752	33
753	32
7531	1
7537	1
754	38
755	50
7552	1
7554	1
756	53
7560	1
757	43
7574	1
758	37
759	39
7594	1
76	10096
760	27
7600	1
761	42
7610	1
7611	1
7615	1
7616	1
762	45
7627	1
763	30
7631	1
7636	2
7638	1
764	26
765	37
766	31
767	38
7675	1
768	34
7686	1
7689	1
769	44
7692	2
7693	1
7696	1
7699	1
77	9762
770	40
7703	1
771	33
7711	1
7712	1
7714	1
7716	1
772	47
7720	1
773	40
7734	1
774	43
7745	1
775	28
776	39
777	30
7777	1
778	39
7782	1
7784	1
7786	1
7789	1
779	40
7798	1
77995	1
78	9485
780	31
7808	1
781	34
7818	1
7819	1
782	42
783	39
7832	1
7834	1
784	38
7843	1
785	33
786	31
787	36
788	29
7883	1
7886	1
7888	1
789	31
7894	1
79	9380
790	37
7901	2
7904	2
791	39
792	32
7921	1
7928	1
793	27
794	31
7940	1
7945	1
7948	2
795	38
7956	1
796	27
797	27
798	21
799	33
7990	1
7999	1
8	457142
80	9067
800	27
8000	1
8008	1
801	40
8017	1
802	37
8021	1
8025	1
803	26
8038	1
804	38
8046	1
8049	1
805	32
8051	1
8052	1
8054	1
8057	1
806	24
807	35
8073	1
808	35
8089	1
809	29
8096	1
81	8830
810	37
811	42
8119	1
812	34
813	29
814	34
8145	1
8146	1
815	21
816	22
817	27
818	30
8180	1
819	44
82	8493
820	29
8203	1
821	23
822	30
823	36
824	28
8243	1
8245	1
825	35
826	25
8269	1
827	27
8271	1
8276	1
828	33
8281	1
8283	1
829	34
8290	1
83	8329
830	22
8300	1
8303	1
831	30
8311	2
8315	1
832	27
8323	1
8325	1
833	28
834	20
8340	1
835	29
8356	1
836	31
837	26
838	19
839	37
8390	1
84	7936
840	21
8401	1
841	26
8413	1
842	21
8424	1
843	19
844	36
8442	1
845	29
846	26
847	29
848	26
8484	1
849	33
85	7829
850	22
851	36
8514	1
852	22
8521	1
8526	1
853	31
854	30
8549	1
855	20
85514	1
856	21
857	32
8573	1
858	32
859	24
8595	1
86	7506
860	29
8600	1
8609	1
861	22
8610	1
862	17
86250	1
863	21
864	24
865	30
866	30
867	26
868	35
8682	1
869	38
8692	1
87	7466
870	27
871	25
8714	1
8715	1
8717	1
872	16
87240	1
8729	1
873	25
8737	1
874	23
875	28
876	21
877	32
878	21
8780	1
879	31
8790	1
88	7243
880	20
8808	1
881	23
8816	1
882	29
8822	1
883	21
8833	1
8835	1
884	12
88440	1
885	24
8857	1
886	13
887	28
8876	1
888	33
8881	1
8887	1
889	27
89	7051
890	31
8906	1
891	27
892	25
89212	1
8929	2
893	21
8935	1
894	15
895	29
8952	1
896	20
8968	1
897	23
8970	1
8972	1
8977	1
8978	1
898	25
8989	1
899	17
8994	1
8998	1
9	402815
90	6952
900	23
901	16
9011	1
902	15
903	16
9031	1
904	28
9044	1
9046	1
905	16
9051	1
906	16
9063	1
907	21
908	21
909	10
91	6711
910	20
9100	1
911	25
912	29
9127	1
913	15
9136	1
914	27
9144	1
915	23
916	24
917	19
918	30
9184	1
9185	1
919	22
9195	1
92	6626
920	23
921	21
9214	1
922	18
923	25
9234	1
924	14
925	22
926	23
9261	1
927	24
928	19
929	32
9293	1
9295	1
9296	1
93	6334
930	25
931	25
93155	1
932	23
933	19
9338	1
934	16
9342	1
935	26
9352	1
936	19
937	22
938	17
9381	1
939	23
94	6266
940	24
9405	1
941	26
9415	1
942	15
9425	1
943	21
9431	1
9438	1
944	23
945	25
946	17
947	22
948	17
949	24
9491	1
9497	1
95	5949
950	14
951	26
9513	1
952	20
953	15
9531	1
9539	1
954	12
9540	1
955	16
9558	1
956	27
957	21
9573	1
9576	1
958	19
959	24
9594	1
96	5989
960	20
961	16
9615	1
962	24
9625	1
963	14
964	9
9640	1
965	20
966	20
9666	1
967	22
968	24
9688	1
969	15
97	5821
970	17
971	16
9718	1
972	14
973	17
9734	1
974	12
9749	1
975	16
9751	1
976	16
9768	1
977	16
9776	1
978	15
979	19
9793	1
98	5740
980	16
9802	1
9805	1
9808	1
9809	1
981	19
9816	1
982	7
9829	1
983	20
9832	1
984	17
9840	1
985	17
9853	1
9857	1
986	18
987	23
9871	1
988	23
9887	1
989	16
9899	1
99	5563
990	14
991	17
992	17
993	14
994	18
995	17
996	20
997	11
998	27
9980	1
999	16
9996	1
